literature_id,reaction_id,inhibitor_name,inhibition_type,inhibitor_smiles,synonyms,activity_qualitative,inhibition_qualitative,details,notes
PMID33811992,reaction_1,Compound 8,,,,,,,
PMID33811992,reaction_1,Compound 9,,,,,,,
PMID33811992,reaction_1,Compound 10,,,,,,,
PMID33811992,reaction_1,Compound 11,,,,,,,
PMID33811992,reaction_1,Compound 12,,,,,,,Also showed IC50 of 5.0 µM in a human neutrophil assay.
PMID33811992,reaction_1,Compound 13,,,,,,,
PMID33811992,reaction_1,Compound 14,,,,,,,
PMID33811992,reaction_1,Compound 15,,,,,,,
PMID33811992,reaction_1,Compound 16,,,,,,,
PMID33811992,reaction_1,Compound 17,,,,,,,Also showed IC50 of 2.4 µM in a human neutrophil assay.
PMID33811992,reaction_1,Compound 18,,,,,,,
PMID33811992,reaction_1,Compound 19,,,,,,,
PMID33811992,reaction_1,Compound 20,,,,,,,
PMID33811992,reaction_1,Compound 21,,,,,,,
PMID33811992,reaction_1,Compound 22,,,,,,,
PMID33811992,reaction_1,Compound 23,,,,,,,
PMID33811992,reaction_1,Compound 24,,,,,,,
PMID33811992,reaction_1,Compound 25,,,,,,,
PMID33811992,reaction_1,Compound 26,,,,,,,
PMID33811992,reaction_1,Compound 27,,,,,,,
PMID33811992,reaction_1,Compound 28,,,,,,,
PMID33811992,reaction_1,Compound 29,,,,,,,
PMID33811992,reaction_1,Compound 30,,,,,,,
PMID33811992,reaction_1,Compound 31,,,,,,,
PMID33811992,reaction_2,Compound 1,,,,,,,
PMID33811992,reaction_2,Compound 2,,,,,,,
PMID33811992,reaction_2,Compound 3,,,,,,,
PMID33811992,reaction_2,Compound 4,,,,,,,
PMID33811992,reaction_2,Compound 5,,,,,,,
PMID33811992,reaction_2,Compound 6,,,,,,,
PMID33811992,reaction_2,Compound 7,,,,,,,
PMID33811992,reaction_2,Compound 8,,,,,,,
PMID33811992,reaction_2,Compound 9,,,,,,,
PMID33811992,reaction_2,Compound 10,,,,,,,
PMID33811992,reaction_2,Compound 11,,,,,,,
PMID33811992,reaction_2,Compound 12,,,,,,,
PMID33811992,reaction_2,Compound 13,,,,,,,
PMID33811992,reaction_2,Compound 14,,,,,,,
PMID33811992,reaction_2,Compound 15,,,,,,,
PMID33811992,reaction_2,Compound 16,,,,,,,
PMID33811992,reaction_2,Compound 17,,,,,,,
PMID33811992,reaction_2,Compound 21,,,,,,,
PMID33811992,reaction_2,Compound 30,,,,,,,
PMID33811992,reaction_3,Analogs in Table 1,,,,,,,IC50 values in the range of 3-30 nM.
PMID33811992,reaction_3,Compound 21,,,,,,,
PMID33844297,reaction_1,Cyclohexanone,Substrate inhibition,,,,,,
PMID33844297,reaction_1,NADPH,Substrate inhibition,,,,,,
PMID33844297,reaction_1,Cyclohexanone,Substrate inhibition,,,,,,
PMID33844297,reaction_1,Cyclohexanone,Substrate inhibition,,,,,,
PMID33845332,reaction_2,MG132,Proteasome inhibitor,,,,,,
PMID33852856,reaction_9,Apocynin,,,,,,,Significantly reduced ROS levels and improved function and morphology of ifc-KO photoreceptors.
PMID33852856,reaction_10,Apocynin,,,,,,,Ameliorated high cytoplasmic ROS level in DEGS1H132R cells at 50 µM.
PMID33852856,reaction_10,GKT136901,,,,,,,Reduced the superoxide level of DEGS1H132R cells at 10 µM.
PMID33862020,reaction_1,Lumichrome,Competitive with respect to FAD,,,,,,
PMID33862020,reaction_1,Lumichrome,Noncompetitive with respect to NADH,,,,,,
PMID33862020,reaction_1,NAD+,Noncompetitive with respect to NADH (at 10 µM FAD),,,,,,
PMID33862020,reaction_1,NAD+,Noncompetitive with respect to FAD (at 75 µM NADH),,,,,,
PMID33862020,reaction_2,Lumichrome,Competitive with respect to FAD,,,,,,
PMID33862020,reaction_2,Lumichrome,Noncompetitive with respect to NADH,,,,,,
PMID33862020,reaction_2,NAD+,Competitive with respect to FAD (at 50 µM NADH),,,,,,
PMID33862020,reaction_2,NAD+,Competitive with respect to NADH (at 5 µM FAD),,,,,,
PMID33864621,reaction_1,YM155,,,,,,,
PMID33864621,reaction_1,cryptotanshinone,,,,,,,
PMID33864621,reaction_1,tanshinone I,,,,,,,
PMID33864621,reaction_1,GRL0617,,,,,,,
PMID33890631,reaction_1,"Trans, trans-farnesyl bromide",Competitive,,,,,,
PMID33890631,reaction_1,"Trans, trans-farnesyl chloride",Uncompetitive,,,,,,
PMID33890631,reaction_1,"Trans, trans-farnesyl acetate",Competitive,,,,,,
PMID33890631,reaction_1,"Trans, trans-farnesyl acetone",Noncompetitive,,,,,,
PMID33890631,reaction_1,Hexahydrofarnesylacetone,Noncompetitive,,,,,,
PMID33902660,reaction_1,Anastrozole,Not specified,,,,,Used as a tool to probe conformational changes upon ligand binding in the active site.,
PMID33929595,reaction_1,Trimethylpyruvate,Substrate inhibition,,,,,,Substrate inhibition observed at high TMP concentrations (0.5 M).
PMID33929818,reaction_1_Pf_cPRS,Compound 1 (racemate),ATP-competitive,,,,,,
PMID33929818,reaction_1_Pf_cPRS,Compound 1-S,ATP-competitive,,,,,,
PMID33929818,reaction_1_Pf_cPRS,Compound 1-R,ATP-competitive,,,,,,
PMID33929818,reaction_1_Pf_cPRS,Compound 2,ATP-competitive,,,,,,
PMID33929818,reaction_1_Pf_cPRS,Compound 4-S,ATP-competitive,,,,,,
PMID33929818,reaction_1_Pf_cPRS,Halofuginone,Proline-competitive,,,,,,
PMID33929818,reaction_2_Hs_PRS,Compound 1 (racemate),ATP-competitive,,,,,,
PMID33929818,reaction_2_Hs_PRS,Compound 2,ATP-competitive,,,,,,
PMID33929818,reaction_2_Hs_PRS,Compound 4-S,ATP-competitive,,,,,,
PMID33942867,reaction_1,Hydroxylamine,,,,,,,7% residual activity at 1 mM
PMID33942867,reaction_1,CoCl2,,,,,,,6% residual activity at 1 mM
PMID33942867,reaction_1,CuCl2,,,,,,,20% residual activity at 1 mM
PMID33942867,reaction_1,FeCl3,,,,,,,35% residual activity at 1 mM
PMID33942867,reaction_1,NiCl2,,,,,,,16% residual activity at 1 mM
PMID33942867,reaction_1,ZnSO4,,,,,,,7% residual activity at 1 mM
PMID33942867,reaction_1,MnCl2,,,,,,,60% residual activity at 1 mM
PMID33942867,reaction_1,MgCl2,,,,,,,86% residual activity at 1 mM
PMID33942867,reaction_1,L-Arg,,,,,,,4% residual activity at 10 mM
PMID33942867,reaction_1,L-Lys,,,,,,,26% residual activity at 10 mM
PMID33942867,reaction_1,L-His,,,,,,,55% residual activity at 10 mM
PMID33942867,reaction_1,L-Ile,,,,,,,55% residual activity at 10 mM
PMID33942867,reaction_1,L-Trp,,,,,,,50% residual activity at 10 mM
PMID33950676,reaction_1,3-(3-methoxyquinoxalin-2-yl)propanoic acid (CID 1520179),"Unclear; only a decrease in Vmax was detected, which was attributed to protein aggregation induced by the compound.",,,,,,
PMID33950676,reaction_1,2-methylindole-3-acetic acid (CID 589107),"Mixed-type inhibition competitive with NADPH. At 3 mM of the inhibitor, the Km for NADPH increased from 35.8 ± 2.0 µM to 59.4 ± 5.3 µM, with a slight decrease in Vmax (~10%).",,,,,,
PMID33950676,reaction_1,4-aminopiazthiole (CID 69845),Irreversible and NADPH-dependent. Binding to Site 2 was found not to be responsible for the inhibition mechanism.,,,,,,
PMID33950676,reaction_1,indole-3-carbinol (CID 3712),Irreversible and NADPH-dependent. Binding to Site 2 was found not to be responsible for the inhibition mechanism.,,,,,,
PMID33950676,reaction_1,"4-hydroxy-7-methyl-1,8-naphthyridine-3-carboxylic acid (CID 5373672)",Not determined to be an inhibitor in the functional assay. This compound binds to a crystallographic interface (Site 3) and allosterically stabilizes the enzyme's C-terminus.,,,,,,
PMID33957387,reaction_1,5a,,,,,,,
PMID33957387,reaction_1,5b,,,,,,,
PMID33957387,reaction_1,5c,,,,,,,
PMID33957387,reaction_1,5d,,,,,,,
PMID33957387,reaction_1,5e,,,,,,,
PMID33957387,reaction_1,5f,,,,,,,
PMID33957387,reaction_1,5g,,,,,,,
PMID33957387,reaction_1,5h,,,,,,,
PMID33957387,reaction_1,5i,,,,,,,
PMID33957387,reaction_1,5j,,,,,,,
PMID33957387,reaction_1,5k,,,,,,,
PMID33957387,reaction_1,5l,,,,,,,
PMID33957387,reaction_1,5m,,,,,,,
PMID33957387,reaction_1,5n,,,,,,,
PMID33957387,reaction_1,5o,,,,,,,
PMID33957387,reaction_1,5p,,,,,,,
PMID33957387,reaction_1,5q,,,,,,,
PMID33957387,reaction_1,5r,,,,,,,
PMID33957387,reaction_1,5s,,,,,,,
PMID33957387,reaction_1,6a,,,,,,,
PMID33957387,reaction_1,6b,,,,,,,
PMID33957387,reaction_1,8,,,,,,,
PMID33957387,reaction_1,12,,,,,,,
PMID33957387,reaction_1,16a,,,,,,,
PMID33957387,reaction_1,16b,,,,,,,
PMID33957387,reaction_1,16c,,,,,,,
PMID33957387,reaction_1,16d,,,,,,,
PMID33957387,reaction_1,16e,,,,,,,
PMID33957387,reaction_1,GY-046,,,,,,,
PMID33957387,reaction_1,ORY-1001,,,,,,,
PMID33957387,reaction_1,SAHA,,,,,,,
PMID33957387,reaction_2,5a,,,,,,,
PMID33957387,reaction_2,5b,,,,,,,
PMID33957387,reaction_2,5c,,,,,,,
PMID33957387,reaction_2,5d,,,,,,,
PMID33957387,reaction_2,5e,,,,,,,
PMID33957387,reaction_2,5f,,,,,,,
PMID33957387,reaction_2,5g,,,,,,,
PMID33957387,reaction_2,5h,,,,,,,
PMID33957387,reaction_2,5j,,,,,,,
PMID33957387,reaction_2,5k,,,,,,,
PMID33957387,reaction_2,5l,,,,,,,
PMID33957387,reaction_2,5m,,,,,,,
PMID33957387,reaction_2,5n,,,,,,,
PMID33957387,reaction_2,5o,,,,,,,
PMID33957387,reaction_2,5p,,,,,,,
PMID33957387,reaction_2,5q,,,,,,,
PMID33957387,reaction_2,5r,,,,,,,
PMID33957387,reaction_2,5s,,,,,,,
PMID33957387,reaction_2,6a,,,,,,,
PMID33957387,reaction_2,6b,,,,,,,
PMID33957387,reaction_2,8,,,,,,,
PMID33957387,reaction_2,12,,,,,,,
PMID33957387,reaction_2,16a,,,,,,,
PMID33957387,reaction_2,16c,,,,,,,
PMID33957387,reaction_2,16d,,,,,,,
PMID33957387,reaction_2,16e,,,,,,,
PMID33957387,reaction_2,GY-046,,,,,,,
PMID33957387,reaction_2,SAHA,,,,,,,
PMID33957387,reaction_3,5a,,,,,,,
PMID33957387,reaction_3,5b,,,,,,,
PMID33957387,reaction_3,5d,,,,,,,
PMID33957387,reaction_3,5m,,,,,,,
PMID33957387,reaction_3,SAHA,,,,,,,
PMID33957387,reaction_4,5a,,,,,,,
PMID33957387,reaction_4,5b,,,,,,,
PMID33957387,reaction_4,5c,,,,,,,
PMID33957387,reaction_4,5d,,,,,,,
PMID33957387,reaction_4,5m,,,,,,,
PMID33957387,reaction_4,LBH589,,,,,,,
PMID33957387,reaction_5,5a,,,,,,,
PMID33957387,reaction_5,5b,,,,,,,
PMID33957387,reaction_5,5c,,,,,,,
PMID33957387,reaction_5,5d,,,,,,,
PMID33957387,reaction_5,5e,,,,,,,
PMID33957387,reaction_5,5f,,,,,,,
PMID33957387,reaction_5,5g,,,,,,,
PMID33957387,reaction_5,5h,,,,,,,
PMID33957387,reaction_5,5j,,,,,,,
PMID33957387,reaction_5,5l,,,,,,,
PMID33957387,reaction_5,5m,,,,,,,
PMID33957387,reaction_5,5n,,,,,,,
PMID33957387,reaction_5,5o,,,,,,,
PMID33957387,reaction_5,5p,,,,,,,
PMID33957387,reaction_5,6a,,,,,,,
PMID33957387,reaction_5,6b,,,,,,,
PMID33957387,reaction_5,8,,,,,,,
PMID33957387,reaction_5,16c,,,,,,,
PMID33957387,reaction_5,16d,,,,,,,
PMID33957387,reaction_5,16e,,,,,,,
PMID33957387,reaction_5,SAHA,,,,,,,
PMID33957387,reaction_6,5d,,,,,,,
PMID33957387,reaction_6,5m,,,,,,,
PMID33957387,reaction_6,SAHA,,,,,,,
PMID33957387,reaction_7,5d,,,,,,,
PMID33957387,reaction_7,5m,,,,,,,
PMID33957387,reaction_7,SAHA,,,,,,,
PMID33957387,reaction_8,5d,,,,,,,
PMID33957387,reaction_8,5m,,,,,,,
PMID33957387,reaction_8,Clorgyline,,,,,,,
PMID33957387,reaction_9,5d,,,,,,,
PMID33957387,reaction_9,5m,,,,,,,
PMID33957387,reaction_9,R-(−)-deprenyl,,,,,,,
PMID33957387,reaction_10,5d,,,,,,,
PMID33957387,reaction_10,5m,,,,,,,
PMID33957387,reaction_10,α-Naphthoflavone,,,,,,,
PMID33957387,reaction_11,5d,,,,,,,
PMID33957387,reaction_11,5m,,,,,,,
PMID33957387,reaction_11,Sulfaphenazole,,,,,,,
PMID33957387,reaction_12,5d,,,,,,,
PMID33957387,reaction_12,5m,,,,,,,
PMID33957387,reaction_12,Ticlopidine,,,,,,,
PMID33957387,reaction_13,5d,,,,,,,
PMID33957387,reaction_13,5m,,,,,,,
PMID33957387,reaction_13,Quinidine,,,,,,,
PMID33957387,reaction_14,5d,,,,,,,
PMID33957387,reaction_14,5m,,,,,,,
PMID33957387,reaction_14,Ketoconazole,,,,,,,
PMID33969584,reaction_1,Cladosporin,Competitive with ATP,,,,,,Selective for PfKRS over HsKRS (inactive). Thermal shift (ΔTm) with PfKRS: 17.36 °C. Parasite growth inhibition (EC50): 0.08 µM.
PMID33969584,reaction_1,Cla-A,Competitive with ATP,,,,,,Selective for PfKRS over HsKRS (no binding). Thermal shift (ΔTm) with PfKRS: 12.84 °C. Parasite growth inhibition (EC50): 6.8 µM.
PMID33969584,reaction_1,Cla-B,Competitive with ATP,,,,,,"Selective for PfKRS over HsKRS (no binding). Thermal shift (ΔTm) with PfKRS: 12.84 °C. Parasite growth inhibition (EC50): 7.5 µM. SPR binding kinetics: ka = 105 M⁻¹·s⁻¹, kd = 7.9e-4 s⁻¹."
PMID33969584,reaction_1,Cla-C,Competitive with ATP,,,,,,Selective for PfKRS over HsKRS (no binding). Thermal shift (ΔTm) with PfKRS: 9.97 °C. Parasite growth inhibition (EC50): 8.2 µM.
PMID33969584,reaction_1,Cla-D,Competitive with ATP,,,,,,Selective for PfKRS over HsKRS (no binding). Thermal shift (ΔTm) with PfKRS: 8.75 °C. Parasite growth inhibition (EC50): 8.6 µM.
PMID33969584,reaction_1,Cla-E,Competitive with ATP,,,,,,Selective for PfKRS over HsKRS (no binding). Thermal shift (ΔTm) with PfKRS: 14.3 °C. Parasite growth inhibition (EC50): 5.0 µM.
PMID33969584,reaction_1,Cla-F,Competitive with ATP,,,,,,Selective for PfKRS over HsKRS (no binding). Thermal shift (ΔTm) with PfKRS: 14.6 °C. Parasite growth inhibition (EC50): 3.7 µM.
PMID33969584,reaction_1,"Cla-G, Cla-H, Cla-I, Cla-J, Cla-K, Cla-L",Not applicable,,,,,,"These compounds were found to be non-binders and inert, with no significant thermal shift, enzyme inhibition, or parasite growth inhibition observed."
PMID33979123,reaction_1,Congo red,,c1(S(=O)(=O)O)cc(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)c(N)c2ccccc12,,,,,
PMID33979123,reaction_1,Direct violet 1,,c1(S(=O)(=O)O)cc(O)c2c(/N=N/c3ccc(-c4ccc(/N=N/c5c(N)ccc6cc(S(=O)(=O)O)cc(O)c56)cc4)cc3)c(N)ccc2c1,,,,,
PMID33979123,reaction_1,Evans blue,,S(=O)(=O)(O)c1cc(S(=O)(=O)O)c2ccc(/N=N/c3ccc(-c4ccc(/N=N/c5ccc6c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c6c5O)c(C)c4)cc3C)c(O)c2c1N,,,,,
PMID33979123,reaction_1,Chlorazol black,,c1(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(/N=N/c3ccc(-c4ccc(/N=N/c5ccc(N)cc5N)cc4)cc3)c(N)c2c(O)c1/N=N/c1ccccc1,,,,,
PMID33979123,reaction_1,Calcomine scarlet 3B,,c1(S(=O)(=O)O)cc(S(=O)(=O)O)c2c(/N=N/c3ccc(-c4ccc(/N=N/c5ccc(OCC)cc5)c(C)c4)cc3C)c(O)ccc2c1,,,,,
PMID33979123,reaction_1,Methylene blue,,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,,,,,
PMID33979123,reaction_1,DRI-C21041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cc(S(=O)(=O)O)ccc45)cc3)cc2)cc1,,,,,
PMID33979123,reaction_1,DRI-C23041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)cc2)cc1,,,,,
PMID33979123,reaction_1,DRI-C24041,,c1(S(=O)(=O)O)cccc2c(NC(=O)c3ccc(-c4ccc(NC(=O)c5ccc([N+](=O)[O-])cc5)cc4)cc3)cccc12,,,,,
PMID33979123,reaction_1,DRI-C61041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)nc2)cc1,,,,,
PMID33979123,reaction_1,DRI-C71041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)s2)cc1,,,,,
PMID33979123,reaction_1,DRI-C2204745,,c1(S(=O)(=O)O)cc(O)c2cccc(NC(=O)c3ccc(-c4ccc(NC(=O)c5ccc(C(=O)OC)cc5)cc4)cc3)c2c1,,,,,
PMID33979123,reaction_1,DRI-C91005,,c1(S(=O)(=O)O)cc(O)c2cc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc6cc(S(=O)(=O)O)cc(O)c6c5)cc4)cc3)ccc2c1,,,,,
PMID33979123,reaction_1,Erythrosine B,,,,,,,
PMID33979123,reaction_1,Sunset yellow FCF,,,,,,,
PMID33979123,reaction_1,Naphthol blue black,,,,,,,
PMID33979123,reaction_1,Suramin,,,,,,,
PMID33979123,reaction_1,Chloroquine,,,,,,,
PMID33979123,reaction_2,DRI-C23041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)cc2)cc1,,,,,
PMID33979123,reaction_3,Congo red,,c1(S(=O)(=O)O)cc(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)c(N)c2ccccc12,,,,,
PMID33979123,reaction_3,Direct violet 1,,c1(S(=O)(=O)O)cc(O)c2c(/N=N/c3ccc(-c4ccc(/N=N/c5c(N)ccc6cc(S(=O)(=O)O)cc(O)c56)cc4)cc3)c(N)ccc2c1,,,,,
PMID33979123,reaction_3,Evans blue,,S(=O)(=O)(O)c1cc(S(=O)(=O)O)c2ccc(/N=N/c3ccc(-c4ccc(/N=N/c5ccc6c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c6c5O)c(C)c4)cc3C)c(O)c2c1N,,,,,
PMID33979123,reaction_3,Calcomine scarlet 3B,,c1(S(=O)(=O)O)cc(S(=O)(=O)O)c2c(/N=N/c3ccc(-c4ccc(/N=N/c5ccc(OCC)cc5)c(C)c4)cc3C)c(O)ccc2c1,,,,,
PMID33979123,reaction_3,DRI-C23041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)cc2)cc1,,,,,
PMID33979123,reaction_3,DRI-C61041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)nc2)cc1,,,,,
PMID33979123,reaction_3,DRI-C71041,,c1([N+](=O)[O-])ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)s2)cc1,,,,,
PMID33979123,reaction_3,DRI-C2204745,,c1(S(=O)(=O)O)cc(O)c2cccc(NC(=O)c3ccc(-c4ccc(NC(=O)c5ccc(C(=O)OC)cc5)cc4)cc3)c2c1,,,,,
PMID33979123,reaction_3,DRI-C91005,,c1(S(=O)(=O)O)cc(O)c2cc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc6cc(S(=O)(=O)O)cc(O)c6c5)cc4)cc3)ccc2c1,,,,,
PMID33979649,reaction_2,GRL0617,Competitive,,,,,,
PMID33979649,reaction_2,11,Competitive,,,,,,
PMID33979649,reaction_2,12,Competitive,,,,,,
PMID33979649,reaction_2,13,Competitive,,,,,,
PMID33979649,reaction_2,14,Competitive,,,,,,
PMID33979649,reaction_2,15,Competitive,,,,,,
PMID33979649,reaction_2,16,Competitive,,,,,,
PMID33979649,reaction_2,17,Competitive,,,,,,
PMID33979649,reaction_2,18,Competitive,,,,,,
PMID33979649,reaction_2,19,Competitive,,,,,,
PMID33979649,reaction_3,GRL0617,,,,,,,
PMID33979649,reaction_3,11,,,,,,,
PMID33979649,reaction_3,12,,,,,,,
PMID33979649,reaction_3,13,,,,,,,
PMID33979649,reaction_3,14,,,,,,,
PMID33979649,reaction_3,15,,,,,,,
PMID33979649,reaction_3,16,,,,,,,
PMID33979649,reaction_3,17,,,,,,,
PMID33979649,reaction_3,18,,,,,,,
PMID33979649,reaction_3,19,,,,,,,
PMID33979735,reaction_1,Compound 1,,,,,,,
PMID33979735,reaction_1,Compound 6a,,,,,,,
PMID33979735,reaction_1,Compound 5u,,,,,,,
PMID33979735,reaction_1,Compound 7b,,,,,,,
PMID33979735,reaction_1,Compound 5j,,,,,,,
PMID33979735,reaction_1,Compound 8a,,,,,,,
PMID33979735,reaction_1,Compound 8b,,,,,,,
PMID33999624,reaction_1,compound 10,,,,,,,
PMID33999624,reaction_1,compound 11,,,,,,,
PMID33999624,reaction_1,compound 12,,,,,,,
PMID33999624,reaction_1,compound 13,,,,,,,
PMID33999624,reaction_1,compound 14,,,,,,,
PMID33999624,reaction_1,compound 15,,,,,,,
PMID33999624,reaction_1,compound 16,,,,,,,
PMID33999624,reaction_1,compound 17,,,,,,,
PMID33999624,reaction_1,compound 18,,,,,,,
PMID33999624,reaction_1,compound 19,,,,,,,
PMID33999624,reaction_1,compound 20,,,,,,,
PMID33999624,reaction_1,compound 21,,,,,,,
PMID33999624,reaction_1,compound 22,,,,,,,
PMID33999624,reaction_1,compound 23,,,,,,,
PMID33999624,reaction_1,compound 24,,,,,,,
PMID33999624,reaction_1,compound 25,,,,,,,
PMID33999624,reaction_1,compound 26,,,,,,,
PMID33999624,reaction_1,compound 27,,,,,,,
PMID33999624,reaction_1,compound 28,,,,,,,
PMID33999624,reaction_1,compound 29,,,,,,,
PMID33999624,reaction_1,compound 30,,,,,,,
PMID33999624,reaction_1,compound 31,,,,,,,
PMID33999624,reaction_1,compound 32,,,,,,,
PMID33999624,reaction_1,compound 33,,,,,,,
PMID33999624,reaction_1,compound 34,,,,,,,
PMID33999624,reaction_1,compound 35,,,,,,,
PMID33999624,reaction_1,compound 36,,,,,,,
PMID33999624,reaction_1,mesotrione,,,,,,,
PMID34010508,reaction_1,Econazole,Competitive,,,,,,
PMID34010508,reaction_1,I:47,Competitive,,,,,,
PMID34010508,reaction_1,L10,Competitive,,,,,,
PMID34010508,reaction_1,L14,Competitive,,,,,,
PMID34010508,reaction_1,L15,Competitive,,,,,,
PMID34010508,reaction_1,L21,Competitive,,,,,,
PMID34010508,reaction_1,L44,Competitive,,,,,,
PMID34010508,reaction_1,L45,Competitive,,,,,,
PMID34010508,reaction_1,L46,Competitive,,,,,,
PMID34010508,reaction_1,L76,Competitive,,,,,,
PMID34010508,reaction_1,L78,Competitive,,,,,,
PMID34010508,reaction_1,L94,Competitive,,,,,,
PMID34010508,reaction_1,S2,Competitive,,,,,,
PMID34019767,reaction_3,zinc acetate,Not specified,,,,,Cleavage of the CFP-FOXP3-YFP substrate was inhibited by zinc acetate.,
PMID34048880,reaction_1,Cpd-1,,,,,,,
PMID34048880,reaction_1,Cpd-2,,,,,,,
PMID34048880,reaction_1,Cpd-3,,,,,,,
PMID34048880,reaction_1,Cpd-4,,,,,,,
PMID34048880,reaction_1,Cpd-5,,,,,,,
PMID34048880,reaction_1,Cpd-6,,,,,,,
PMID34048880,reaction_1,Cpd-7,,,,,,,
PMID34056479,reaction_1,2-[(1-hydroxy-2-oxo-2-phenylethyl)sulfanyl]acetic acid (compound 3),Not specified,O=C(O)CSC(O)C(=O)c1ccccc1,,,,,
PMID34056479,reaction_1,"4-{[(furan-2-yl)methyl]amino}-1,2-diazinane-3,6-dione (compound 6)",Not specified,O=C1CC(NCc2ccco2)C(=O)NN1,,,,,
PMID34112370,reaction_1,EDTA,Chelation,,,,,Activity was completely lost (0 nmol/min/mg protein) after treatment with 1 mM or 100 mM EDTA (Table 1).,
PMID34112370,reaction_1,ZnSO4,Not specified,,,,,Exogenous ZnSO4 inhibits activity (Fig. 1).,
PMID34112370,reaction_2,EDTA,Chelation,,,,,Activity was completely lost (0 nmol/min/mg protein) after treatment with 100 mM EDTA. Activity was largely retained (5 ± 1 nmol/min/mg protein) after treatment with 1 mM EDTA (Table 1).,
PMID34112370,reaction_2,ZnSO4,Not specified,,,,,Exogenous ZnSO4 inhibits activity (Fig. 1).,
PMID34112370,reaction_2,CuSO4,Non-specific binding,,,,,Excess exogenous CuSO4 inhibits activity (Fig. 4).,
PMID34123216,reaction_1,NAD+,Substrate inhibition,,,,,Inhibition observed at high NAD+ concentrations (>10 mM) for both wild-type and L252A mutant.,
PMID34123216,reaction_3,1-ethoxy-3-hydroxyacetone,Product inhibition,,,,,"Product inhibition observed at high substrate concentrations (> 25 mM), limiting conversion.",
PMID34123216,reaction_3,Dihydroxyacetone,Product inhibition,,,,,BsGlyDH-L252A underwent a 50% activity decrease when incubated at 100 mM dihydroxyacetone.,
PMID34142217,reaction_1,sodium orthovanadate,PM H+-ATPase inhibitor,,,,,,
PMID34163896,reaction_1,3-methyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,3-ethyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,3-propyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,"3-(3,3-dimethylbutyl)-2-oxoglutarate",,,,,,,
PMID34163896,reaction_1,3-(3-phenylpropyl)-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,3-benzyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,3-(4-fluorobenzyl)-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,3-(4-(trifluoromethoxy)benzyl)-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,3-(4-methoxybenzyl)-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,"3-(3,5-dimethylbenzyl)-2-oxoglutarate",,,,,,,
PMID34163896,reaction_1,4-methyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,4-ethyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,4-propyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,4-butyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,4-isobutyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,"4-(3,3-dimethylbutyl)-2-oxoglutarate",,,,,,,
PMID34163896,reaction_1,4-benzyl-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,4-(4-fluorobenzyl)-2-oxoglutarate,,,,,,,
PMID34163896,reaction_1,"4,4-dimethyl-2-oxoglutarate",,,,,,,
PMID34163896,reaction_1,"2,2-dimethyl-1-(carboxycarbonyl)cyclopropane-1-carboxylic acid",,,,,,,
